1788686121.859725042,0 %, 1690 MHz, 40, 7.13 W
1788686625.991851943,0 %, 1690 MHz, 48, 7.17 W
1788686626.092304463,0 %, 1690 MHz, 48, 7.17 W
1788686626.192274583,0 %, 1690 MHz, 48, 7.17 W
1788686626.292870064,0 %, 1690 MHz, 48, 7.14 W
1788686626.393333720,0 %, 1690 MHz, 48, 7.14 W
1788686626.493156048,0 %, 1690 MHz, 48, 7.14 W
1788686626.593952377,0 %, 1690 MHz, 48, 7.14 W
1788686626.693813985,0 %, 1690 MHz, 48, 7.14 W
1788686626.794483354,0 %, 1690 MHz, 48, 7.16 W
1788686626.894499314,0 %, 1690 MHz, 48, 7.16 W
1788686626.994657834,0 %, 1690 MHz, 48, 7.16 W
1788686627.095213251,0 %, 1690 MHz, 48, 7.16 W
1788686627.195518235,0 %, 1690 MHz, 48, 7.16 W
1788686627.295523667,0 %, 1690 MHz, 48, 7.21 W
1788686627.395851675,0 %, 1690 MHz, 48, 7.21 W
1788686627.496344004,0 %, 1690 MHz, 48, 7.21 W
1788686627.596895709,0 %, 1690 MHz, 48, 7.21 W
1788686627.696944133,0 %, 1690 MHz, 48, 7.21 W
1788686627.797326221,0 %, 1690 MHz, 48, 7.23 W
1788686627.897846326,0 %, 1690 MHz, 48, 7.23 W
1788686627.997957710,0 %, 1690 MHz, 48, 7.23 W
1788686628.098137094,0 %, 1690 MHz, 48, 7.23 W
1788686628.198324575,0 %, 1690 MHz, 48, 7.23 W
1788686628.298892231,0 %, 1690 MHz, 48, 7.23 W
1788686628.398920415,0 %, 1690 MHz, 48, 7.23 W
1788686628.499470376,0 %, 1690 MHz, 48, 7.23 W
1788686628.599584368,0 %, 1690 MHz, 48, 7.23 W
1788686628.700173305,0 %, 1690 MHz, 48, 7.23 W
1788686628.800125857,0 %, 1690 MHz, 48, 7.22 W
1788686628.900238265,0 %, 1690 MHz, 48, 7.22 W
1788686629.000383554,0 %, 1690 MHz, 48, 7.22 W
1788686629.100904410,0 %, 1690 MHz, 48, 7.22 W
1788686629.201448531,0 %, 1690 MHz, 48, 7.22 W
1788686629.301551691,0 %, 1690 MHz, 48, 7.25 W
1788686629.401863300,0 %, 1690 MHz, 48, 7.25 W
1788686629.501800860,0 %, 1690 MHz, 48, 7.25 W
1788686629.601933204,0 %, 1690 MHz, 48, 7.25 W
1788686629.702143964,0 %, 1690 MHz, 48, 7.25 W
1788686629.802584453,0 %, 1690 MHz, 48, 7.26 W
1788686629.902427885,0 %, 1690 MHz, 48, 7.26 W
1788686630.002617397,0 %, 1690 MHz, 48, 7.26 W
1788686630.102615917,0 %, 1690 MHz, 48, 7.26 W
1788686630.203359638,0 %, 1690 MHz, 48, 7.26 W
1788686630.303886351,0 %, 1690 MHz, 48, 7.26 W
1788686630.404433112,0 %, 1690 MHz, 48, 7.26 W
1788686630.504939009,0 %, 1690 MHz, 48, 7.26 W
1788686630.605374585,0 %, 1690 MHz, 48, 7.26 W
1788686630.705971426,0 %, 1690 MHz, 48, 7.26 W
1788686630.806488299,0 %, 1690 MHz, 48, 7.25 W
1788686630.906991092,0 %, 1690 MHz, 48, 7.25 W
1788686631.007254956,0 %, 1690 MHz, 48, 7.25 W
1788686631.107768069,0 %, 1690 MHz, 48, 7.25 W
1788686631.208276238,0 %, 1690 MHz, 48, 7.25 W
1788686631.308787670,0 %, 1690 MHz, 48, 7.24 W
1788686631.408858911,0 %, 1690 MHz, 48, 7.24 W
1788686631.509328535,0 %, 1690 MHz, 48, 7.24 W
1788686631.609638816,0 %, 1690 MHz, 48, 7.24 W
1788686631.710285801,0 %, 1690 MHz, 48, 7.24 W
1788686631.810845474,0 %, 1690 MHz, 48, 7.22 W
1788686631.910946890,0 %, 1690 MHz, 48, 7.22 W
1788686632.011189843,0 %, 1690 MHz, 48, 7.22 W
1788686632.111359899,0 %, 1690 MHz, 48, 7.22 W
1788686632.212048916,0 %, 1690 MHz, 48, 7.22 W
1788686632.312356749,0 %, 1690 MHz, 48, 7.22 W
1788686632.412462821,0 %, 1690 MHz, 48, 7.22 W
1788686632.512989374,0 %, 1690 MHz, 48, 7.22 W
1788686632.613008694,0 %, 1690 MHz, 48, 7.22 W
1788686632.713122654,0 %, 1690 MHz, 48, 7.22 W
1788686632.813929784,0 %, 1690 MHz, 48, 7.26 W
1788686632.914152096,0 %, 1690 MHz, 48, 7.26 W
1788686633.014677241,0 %, 1690 MHz, 48, 7.26 W
1788686633.115218962,0 %, 1690 MHz, 48, 7.26 W
1788686633.215756043,0 %, 1690 MHz, 48, 7.26 W
1788686633.316243044,0 %, 1690 MHz, 48, 7.28 W
1788686633.416492636,0 %, 1690 MHz, 48, 7.28 W
1788686633.516989157,0 %, 1690 MHz, 48, 7.28 W
1788686633.617480542,0 %, 1690 MHz, 48, 7.28 W
1788686633.718032871,0 %, 1690 MHz, 48, 7.28 W
1788686633.818280847,0 %, 1690 MHz, 48, 7.26 W
1788686633.918784744,0 %, 1690 MHz, 48, 7.26 W
1788686634.019278785,0 %, 1690 MHz, 48, 7.26 W
1788686634.119778826,0 %, 1690 MHz, 48, 7.26 W
1788686634.220052611,0 %, 1690 MHz, 48, 7.22 W
1788686634.320664492,0 %, 1690 MHz, 48, 7.22 W
1788686634.421084612,0 %, 1690 MHz, 48, 7.22 W
1788686634.521344637,0 %, 1690 MHz, 48, 7.22 W
1788686634.621847430,0 %, 1690 MHz, 48, 7.22 W
1788686634.722552815,0 %, 1690 MHz, 48, 7.22 W
1788686634.823357688,0 %, 1690 MHz, 48, 7.22 W
1788686634.923239712,0 %, 1690 MHz, 48, 7.22 W
1788686635.023768537,0 %, 1690 MHz, 48, 7.22 W
1788686635.124271682,0 %, 1690 MHz, 48, 7.22 W
1788686635.224790827,0 %, 1690 MHz, 48, 7.24 W
1788686635.325263476,0 %, 1690 MHz, 48, 7.24 W
1788686635.425716989,0 %, 1690 MHz, 48, 7.24 W
1788686635.526258614,0 %, 1690 MHz, 48, 7.24 W
1788686635.626736223,0 %, 1690 MHz, 48, 7.24 W
1788686635.727084488,0 %, 1690 MHz, 48, 7.20 W
1788686635.827264352,0 %, 1690 MHz, 48, 7.20 W
1788686635.927477401,0 %, 1690 MHz, 48, 7.20 W
1788686636.027930610,0 %, 1690 MHz, 48, 7.20 W
1788686636.128409035,0 %, 1690 MHz, 48, 7.20 W
1788686636.228882260,0 %, 1690 MHz, 48, 7.21 W
1788686636.329382428,0 %, 1690 MHz, 48, 7.21 W
1788686636.429809381,0 %, 1690 MHz, 48, 7.21 W
1788686636.530050990,0 %, 1690 MHz, 48, 7.21 W
1788686636.630194103,0 %, 1690 MHz, 48, 7.21 W
1788686636.730664704,0 %, 1690 MHz, 48, 7.24 W
1788686636.831133736,0 %, 1690 MHz, 48, 7.24 W
1788686636.931587489,0 %, 1690 MHz, 48, 7.24 W
1788686637.032080682,0 %, 1690 MHz, 48, 7.24 W
1788686637.132536947,0 %, 1690 MHz, 48, 7.24 W
1788686637.233031756,0 %, 1690 MHz, 48, 7.23 W
1788686637.333570165,0 %, 1690 MHz, 48, 7.23 W
1788686637.434003022,0 %, 1690 MHz, 48, 7.23 W
1788686637.534751096,0 %, 1690 MHz, 48, 7.23 W
1788686637.634975648,0 %, 1690 MHz, 48, 7.23 W
1788686637.735227593,0 %, 1690 MHz, 48, 7.23 W
1788686637.835599154,0 %, 1690 MHz, 48, 7.23 W
1788686637.935846251,0 %, 1690 MHz, 48, 7.23 W
1788686638.036381268,0 %, 1690 MHz, 48, 7.23 W
1788686638.136813213,0 %, 1690 MHz, 48, 7.23 W
1788686638.237018741,0 %, 1690 MHz, 48, 7.22 W
1788686638.337446926,0 %, 1690 MHz, 48, 7.22 W
1788686638.437932903,0 %, 1690 MHz, 48, 7.22 W
1788686638.538144112,0 %, 1690 MHz, 48, 7.22 W
1788686638.638608201,0 %, 1690 MHz, 48, 7.22 W
1788686638.739344354,0 %, 1690 MHz, 48, 7.21 W
1788686638.839845259,0 %, 1690 MHz, 48, 7.21 W
1788686638.939786484,0 %, 1690 MHz, 48, 7.21 W
1788686639.040168349,0 %, 1690 MHz, 48, 7.21 W
1788686639.140631574,0 %, 1690 MHz, 48, 7.21 W
1788686639.241074447,0 %, 1690 MHz, 48, 7.25 W
1788686639.341553512,0 %, 1690 MHz, 48, 7.25 W
1788686639.442067153,0 %, 1690 MHz, 48, 7.25 W
1788686639.542500458,0 %, 1690 MHz, 48, 7.25 W
1788686639.642976387,0 %, 1690 MHz, 48, 7.25 W
1788686639.743270556,0 %, 1690 MHz, 48, 7.28 W
1788686639.843201828,0 %, 1690 MHz, 48, 7.28 W
1788686639.943855005,0 %, 1690 MHz, 48, 7.28 W
1788686640.044300486,0 %, 1690 MHz, 48, 7.28 W
1788686640.144786512,0 %, 1690 MHz, 48, 7.28 W
1788686640.245142824,0 %, 1690 MHz, 48, 7.28 W
1788686640.345273985,0 %, 1690 MHz, 48, 7.28 W
1788686640.445776938,0 %, 1690 MHz, 48, 7.28 W
1788686640.546147891,0 %, 1690 MHz, 48, 7.28 W
1788686640.646634140,0 %, 1690 MHz, 48, 7.28 W
1788686640.747048613,0 %, 1690 MHz, 48, 7.26 W
1788686640.847291150,0 %, 1690 MHz, 48, 7.26 W
1788686640.947776151,0 %, 1690 MHz, 48, 7.26 W
1788686641.048248336,0 %, 1690 MHz, 48, 7.26 W
1788686641.148705018,0 %, 1690 MHz, 48, 7.26 W
1788686641.248622786,0 %, 1690 MHz, 48, 7.25 W
1788686641.349291323,0 %, 1690 MHz, 48, 7.25 W
1788686641.449736629,0 %, 1690 MHz, 48, 7.25 W
1788686641.550056317,0 %, 1690 MHz, 48, 7.25 W
1788686641.650227670,0 %, 1690 MHz, 48, 7.25 W
1788686641.750447951,0 %, 1690 MHz, 48, 7.29 W
1788686641.851014792,0 %, 1690 MHz, 48, 7.29 W
1788686641.951454993,0 %, 1690 MHz, 48, 7.29 W
1788686642.051782602,0 %, 1690 MHz, 48, 7.29 W
1788686642.152213028,0 %, 1690 MHz, 48, 7.29 W
1788686642.252205324,0 %, 1690 MHz, 48, 7.31 W
1788686642.353087318,0 %, 1690 MHz, 48, 7.31 W
1788686642.453151118,0 %, 1690 MHz, 48, 7.31 W
1788686642.553217975,0 %, 1690 MHz, 48, 7.31 W
1788686642.654027425,0 %, 1690 MHz, 48, 7.31 W
1788686642.754075881,0 %, 1690 MHz, 48, 7.28 W
1788686642.854324754,0 %, 1690 MHz, 48, 7.28 W
1788686642.954892555,0 %, 1690 MHz, 48, 7.28 W
1788686643.054887412,0 %, 1690 MHz, 48, 7.28 W
1788686643.154861709,0 %, 1690 MHz, 48, 7.28 W
1788686643.255600166,0 %, 1690 MHz, 48, 7.25 W
1788686643.356033743,0 %, 1690 MHz, 48, 7.25 W
1788686643.456462761,0 %, 1690 MHz, 48, 7.25 W
1788686643.556720577,0 %, 1690 MHz, 48, 7.25 W
1788686643.657362571,0 %, 1690 MHz, 48, 7.25 W
1788686643.757951700,0 %, 1690 MHz, 48, 7.22 W
1788686643.857774029,0 %, 1690 MHz, 48, 7.22 W
1788686643.958378934,0 %, 1690 MHz, 48, 7.22 W
1788686644.058803583,0 %, 1690 MHz, 48, 7.22 W
1788686644.159278328,0 %, 1690 MHz, 48, 7.22 W
1788686644.259747794,0 %, 1690 MHz, 48, 7.18 W
1788686644.359782970,0 %, 1690 MHz, 48, 7.18 W
1788686644.459985971,0 %, 1690 MHz, 48, 7.18 W
1788686644.560296540,0 %, 1690 MHz, 48, 7.18 W
1788686644.660097893,0 %, 1690 MHz, 48, 7.18 W
1788686644.761040223,0 %, 1690 MHz, 48, 7.17 W
1788686644.861110551,0 %, 1690 MHz, 48, 7.17 W
1788686644.961399536,0 %, 1690 MHz, 48, 7.17 W
1788686645.061928522,0 %, 1690 MHz, 48, 7.17 W
1788686645.162371459,0 %, 1690 MHz, 48, 7.17 W
1788686645.262863228,0 %, 1690 MHz, 48, 7.20 W
1788686645.363008917,0 %, 1690 MHz, 48, 7.20 W
1788686645.463292606,0 %, 1690 MHz, 48, 7.20 W
1788686645.563794920,0 %, 1690 MHz, 48, 7.20 W
1788686645.664269937,0 %, 1690 MHz, 48, 7.20 W
1788686645.764495130,0 %, 1690 MHz, 48, 7.19 W
1788686645.864768211,0 %, 1690 MHz, 48, 7.19 W
1788686645.965093020,0 %, 1690 MHz, 48, 7.19 W
1788686646.065221093,0 %, 1690 MHz, 48, 7.19 W
1788686646.165717966,0 %, 1690 MHz, 48, 7.19 W
1788686646.266127256,0 %, 1690 MHz, 48, 7.18 W
1788686646.366270224,0 %, 1690 MHz, 48, 7.18 W
1788686646.466830826,0 %, 1690 MHz, 48, 7.18 W
1788686646.567127139,0 %, 1690 MHz, 48, 7.18 W
1788686646.667613276,0 %, 1690 MHz, 48, 7.18 W
1788686646.767648693,0 %, 1690 MHz, 48, 7.22 W
1788686646.868450111,0 %, 1690 MHz, 48, 7.22 W
1788686646.968919528,0 %, 1690 MHz, 48, 7.22 W
1788686647.069291489,0 %, 1690 MHz, 48, 7.22 W
1788686647.170032555,0 %, 1690 MHz, 48, 7.22 W
1788686647.269666803,0 %, 1690 MHz, 48, 7.22 W
1788686647.370351933,0 %, 1690 MHz, 48, 7.22 W
1788686647.470878647,0 %, 1690 MHz, 48, 7.22 W
1788686647.571049887,0 %, 1690 MHz, 48, 7.22 W
1788686647.671174408,0 %, 1690 MHz, 48, 7.22 W
1788686647.771980594,0 %, 1690 MHz, 48, 7.16 W
1788686647.872168075,0 %, 1690 MHz, 48, 7.16 W
1788686647.972891717,0 %, 1690 MHz, 48, 7.16 W
1788686648.072928254,0 %, 1690 MHz, 48, 7.16 W
1788686648.173600967,0 %, 1690 MHz, 48, 7.16 W
1788686648.273533072,0 %, 1690 MHz, 48, 7.14 W
1788686648.374048026,0 %, 1690 MHz, 48, 7.14 W
1788686648.474298451,0 %, 1690 MHz, 48, 7.14 W
1788686648.574796220,0 %, 1690 MHz, 48, 7.14 W
1788686648.675275285,0 %, 1690 MHz, 48, 7.14 W
1788686648.775903231,0 %, 1690 MHz, 48, 7.17 W
1788686648.876251256,0 %, 1690 MHz, 48, 7.17 W
1788686648.976751250,0 %, 1690 MHz, 48, 7.17 W
1788686649.076724987,0 %, 1690 MHz, 48, 7.17 W
1788686649.176805428,0 %, 1690 MHz, 48, 7.17 W
1788686649.276888573,0 %, 1690 MHz, 48, 7.22 W
1788686649.377265398,0 %, 1690 MHz, 48, 7.22 W
1788686649.477448383,0 %, 1690 MHz, 48, 7.22 W
1788686649.578079593,0 %, 1690 MHz, 48, 7.22 W
1788686649.678147602,0 %, 1690 MHz, 48, 7.22 W
1788686649.778685355,0 %, 1690 MHz, 48, 7.22 W
1788686649.879195205,0 %, 1690 MHz, 48, 7.22 W
1788686649.979700734,0 %, 1690 MHz, 48, 7.22 W
1788686650.080024151,0 %, 1690 MHz, 48, 7.22 W
1788686650.180122000,0 %, 1690 MHz, 48, 7.22 W
1788686650.280748362,0 %, 1690 MHz, 48, 7.21 W
1788686650.381253939,0 %, 1690 MHz, 48, 7.21 W
1788686650.481800813,0 %, 1690 MHz, 48, 7.21 W
1788686650.582250742,0 %, 1690 MHz, 48, 7.21 W
1788686650.682261391,0 %, 1690 MHz, 48, 7.21 W
1788686650.782680409,0 %, 1690 MHz, 48, 7.19 W
1788686650.882714850,0 %, 1690 MHz, 48, 7.19 W
1788686650.982809739,0 %, 1690 MHz, 48, 7.19 W
1788686651.082873668,0 %, 1690 MHz, 48, 7.19 W
1788686651.183405645,0 %, 1690 MHz, 48, 7.19 W
1788686651.283960327,0 %, 1690 MHz, 48, 7.16 W
1788686651.383828848,0 %, 1690 MHz, 48, 7.16 W
1788686651.484823210,0 %, 1690 MHz, 48, 7.16 W
1788686651.584357234,0 %, 1690 MHz, 48, 7.16 W
1788686651.685628733,0 %, 1690 MHz, 48, 7.16 W
1788686651.785906822,0 %, 1690 MHz, 48, 7.19 W
1788686651.885861967,0 %, 1690 MHz, 48, 7.19 W
1788686651.986579337,0 %, 1690 MHz, 48, 7.19 W
1788686652.087101026,0 %, 1690 MHz, 48, 7.19 W
1788686652.186958491,0 %, 1690 MHz, 48, 7.19 W
1788686652.287155188,0 %, 1690 MHz, 48, 7.21 W
1788686652.387589358,0 %, 1690 MHz, 48, 7.21 W
1788686652.488326296,0 %, 1690 MHz, 48, 7.21 W
1788686652.588598209,0 %, 1690 MHz, 48, 7.21 W
1788686652.688703738,0 %, 1690 MHz, 48, 7.21 W
1788686652.788979155,0 %, 1690 MHz, 48, 7.21 W
1788686652.889572109,0 %, 1690 MHz, 48, 7.21 W
1788686652.990052631,0 %, 1690 MHz, 48, 7.21 W
1788686653.090045696,0 %, 1690 MHz, 48, 7.21 W
1788686653.190512313,0 %, 1690 MHz, 48, 7.21 W
1788686653.290748819,0 %, 1690 MHz, 48, 7.22 W
1788686653.392057181,0 %, 1690 MHz, 48, 7.22 W
1788686653.492362935,0 %, 1690 MHz, 48, 7.22 W
1788686653.592421120,0 %, 1690 MHz, 48, 7.22 W
1788686653.692855177,0 %, 1690 MHz, 48, 7.22 W
1788686653.793136643,0 %, 1690 MHz, 48, 7.20 W
1788686653.893950125,0 %, 1690 MHz, 48, 7.20 W
1788686653.994177254,0 %, 1690 MHz, 48, 7.20 W
1788686654.093807038,0 %, 1690 MHz, 48, 7.20 W
1788686654.194029384,0 %, 1690 MHz, 48, 7.20 W
1788686654.294204833,0 %, 1690 MHz, 48, 7.18 W
1788686654.394858235,0 %, 1690 MHz, 48, 7.18 W
1788686654.494992516,0 %, 1690 MHz, 48, 7.18 W
1788686654.594990061,0 %, 1690 MHz, 48, 7.18 W
1788686654.695647879,0 %, 1690 MHz, 48, 7.18 W
1788686654.796551489,0 %, 1690 MHz, 48, 7.16 W
1788686654.896603066,0 %, 1690 MHz, 48, 7.16 W
1788686654.997056228,0 %, 1690 MHz, 48, 7.16 W
1788686655.097546398,0 %, 1690 MHz, 48, 7.16 W
1788686655.197842711,0 %, 1690 MHz, 48, 7.16 W
1788686655.298103472,0 %, 1690 MHz, 48, 7.15 W
1788686655.398545722,0 %, 1690 MHz, 48, 7.15 W
1788686655.498600803,0 %, 1690 MHz, 48, 7.15 W
1788686655.599059661,0 %, 1690 MHz, 48, 7.15 W
1788686655.699568007,0 %, 1690 MHz, 48, 7.15 W
1788686655.799892704,0 %, 1690 MHz, 48, 7.17 W
1788686655.900231081,0 %, 1690 MHz, 48, 7.17 W
1788686656.000702691,0 %, 1690 MHz, 48, 7.17 W
1788686656.101029565,0 %, 1690 MHz, 48, 7.17 W
1788686656.201848983,0 %, 1690 MHz, 48, 7.17 W
1788686656.301617488,0 %, 1690 MHz, 48, 7.18 W
1788686656.402459722,0 %, 1690 MHz, 48, 7.18 W
1788686656.502710851,0 %, 1690 MHz, 48, 7.18 W
1788686656.603151821,0 %, 1690 MHz, 48, 7.18 W
1788686656.703530886,0 %, 1690 MHz, 48, 7.18 W
1788686656.803951312,0 %, 1690 MHz, 48, 7.18 W
1788686656.904428330,0 %, 1690 MHz, 48, 7.18 W
1788686657.004726323,0 %, 1690 MHz, 48, 7.18 W
1788686657.104928285,0 %, 1690 MHz, 48, 7.18 W
1788686657.205563559,0 %, 1690 MHz, 48, 7.18 W
1788686657.305829632,0 %, 1690 MHz, 48, 7.19 W
1788686657.406163690,0 %, 1690 MHz, 48, 7.19 W
1788686657.506661091,0 %, 1690 MHz, 48, 7.19 W
1788686657.606717069,0 %, 1690 MHz, 48, 7.19 W
1788686657.707171014,0 %, 1690 MHz, 48, 7.19 W
1788686657.807607952,0 %, 1690 MHz, 48, 7.20 W
1788686657.908037114,0 %, 1690 MHz, 48, 7.20 W
1788686658.008164691,0 %, 1690 MHz, 48, 7.20 W
1788686658.108669437,0 %, 1690 MHz, 48, 7.20 W
1788686658.209104903,0 %, 1690 MHz, 48, 7.20 W
1788686658.309599217,0 %, 1690 MHz, 48, 7.17 W
1788686658.410051578,0 %, 1690 MHz, 48, 7.17 W
1788686658.509867987,0 %, 1690 MHz, 48, 7.17 W
1788686658.610362989,0 %, 1690 MHz, 48, 7.17 W
1788686658.710945703,0 %, 1690 MHz, 48, 7.17 W
1788686658.811131504,0 %, 1690 MHz, 48, 7.15 W
1788686658.911428314,0 %, 1690 MHz, 48, 7.15 W
1788686659.012111460,0 %, 1690 MHz, 48, 7.15 W
1788686659.112585982,0 %, 1690 MHz, 48, 7.15 W
1788686659.212339047,0 %, 1690 MHz, 48, 7.15 W
1788686659.312852001,0 %, 1690 MHz, 48, 7.16 W
1788686659.412619129,0 %, 1690 MHz, 48, 7.16 W
1788686659.512893491,0 %, 1690 MHz, 48, 7.16 W
1788686659.613434301,0 %, 1690 MHz, 48, 7.16 W
1788686659.713979735,0 %, 1690 MHz, 48, 7.16 W
1788686659.813978496,0 %, 1690 MHz, 48, 7.14 W
1788686659.914007897,0 %, 1690 MHz, 48, 7.14 W
1788686660.014133587,0 %, 1690 MHz, 48, 7.14 W
1788686660.114387772,0 %, 1690 MHz, 48, 7.14 W
1788686660.214798326,0 %, 1690 MHz, 48, 7.14 W
1788686660.315638752,0 %, 1690 MHz, 48, 7.10 W
1788686660.416220586,0 %, 1690 MHz, 48, 7.10 W
1788686660.516045060,0 %, 1690 MHz, 48, 7.10 W
1788686660.616267981,0 %, 1690 MHz, 48, 7.10 W
1788686660.716967927,0 %, 1690 MHz, 48, 7.10 W
1788686660.817790257,0 %, 1690 MHz, 48, 7.08 W
1788686660.917511546,0 %, 1690 MHz, 48, 7.08 W
1788686661.017826724,0 %, 1690 MHz, 48, 7.08 W
1788686661.118191582,0 %, 1690 MHz, 48, 7.08 W
1788686661.218627464,0 %, 1690 MHz, 48, 7.08 W
1788686661.319181682,0 %, 1690 MHz, 48, 7.09 W
1788686661.419502235,0 %, 1690 MHz, 48, 7.09 W
1788686661.520122117,0 %, 1690 MHz, 48, 7.09 W
1788686661.620246783,0 %, 1690 MHz, 48, 7.09 W
1788686661.720887449,0 %, 1690 MHz, 48, 7.09 W
1788686661.821390243,0 %, 1690 MHz, 48, 7.13 W
1788686661.921920877,0 %, 1690 MHz, 48, 7.13 W
1788686662.022480311,0 %, 1690 MHz, 48, 7.13 W
1788686662.122964929,0 %, 1690 MHz, 48, 7.13 W
1788686662.223050970,0 %, 1690 MHz, 48, 7.16 W
1788686662.323435364,0 %, 1690 MHz, 48, 7.16 W
1788686662.423460333,0 %, 1690 MHz, 48, 7.16 W
1788686662.523861351,0 %, 1690 MHz, 48, 7.16 W
1788686662.624220881,0 %, 1690 MHz, 48, 7.16 W
1788686662.724845131,0 %, 1690 MHz, 48, 7.18 W
1788686662.825369397,0 %, 1690 MHz, 48, 7.18 W
1788686662.925916767,0 %, 1690 MHz, 48, 7.18 W
1788686663.026426985,0 %, 1690 MHz, 48, 7.18 W
1788686663.126973555,0 %, 1690 MHz, 48, 7.18 W
1788686663.227133805,0 %, 1690 MHz, 48, 7.18 W
1788686663.327397414,0 %, 1690 MHz, 48, 7.18 W
1788686663.427761152,0 %, 1690 MHz, 48, 7.18 W
1788686663.528033754,0 %, 1690 MHz, 48, 7.18 W
1788686663.628759252,0 %, 1690 MHz, 48, 7.18 W
1788686663.729092366,0 %, 1690 MHz, 48, 7.16 W
1788686663.829361176,0 %, 1690 MHz, 48, 7.16 W
1788686663.929617601,0 %, 1690 MHz, 48, 7.16 W
1788686664.030153244,0 %, 1690 MHz, 48, 7.16 W
1788686664.130661893,0 %, 1690 MHz, 48, 7.16 W
1788686664.231161216,0 %, 1690 MHz, 48, 7.20 W
1788686664.331808218,0 %, 1690 MHz, 48, 7.20 W
1788686664.432277748,0 %, 1690 MHz, 48, 7.20 W
1788686664.532839566,0 %, 1690 MHz, 48, 7.20 W
1788686664.633328104,0 %, 1690 MHz, 48, 7.20 W
1788686664.734156146,0 %, 1690 MHz, 48, 7.20 W
1788686664.834616796,0 %, 1690 MHz, 48, 7.20 W
1788686664.934779574,0 %, 1690 MHz, 48, 7.20 W
1788686665.035275504,0 %, 1690 MHz, 48, 7.20 W
1788686665.135821626,0 %, 1690 MHz, 48, 7.20 W
1788686665.236316724,0 %, 1690 MHz, 48, 7.14 W
1788686665.336867982,0 %, 1690 MHz, 48, 7.14 W
1788686665.437249784,0 %, 1690 MHz, 48, 7.14 W
1788686665.537804802,0 %, 1690 MHz, 48, 7.14 W
1788686665.637764668,0 %, 1690 MHz, 48, 7.14 W
1788686665.738634214,0 %, 1690 MHz, 48, 7.18 W
1788686665.838822736,0 %, 1690 MHz, 48, 7.18 W
1788686665.939305146,0 %, 1690 MHz, 48, 7.18 W
1788686666.039821524,0 %, 1690 MHz, 48, 7.18 W
1788686666.140300238,0 %, 1690 MHz, 48, 7.18 W
1788686666.240769208,0 %, 1690 MHz, 48, 7.25 W
1788686666.341280690,0 %, 1690 MHz, 48, 7.25 W
1788686666.441822540,0 %, 1690 MHz, 48, 7.25 W
1788686666.542294070,0 %, 1690 MHz, 48, 7.25 W
1788686666.642789553,0 %, 1690 MHz, 48, 7.25 W
1788686666.743646715,0 %, 1690 MHz, 48, 7.26 W
1788686666.843805125,0 %, 1690 MHz, 48, 7.26 W
1788686666.944293983,0 %, 1690 MHz, 48, 7.26 W
1788686667.044780137,0 %, 1690 MHz, 48, 7.26 W
1788686667.145264851,0 %, 1690 MHz, 48, 7.26 W
1788686667.245795645,0 %, 1690 MHz, 48, 7.18 W
1788686667.346299384,0 %, 1690 MHz, 48, 7.18 W
1788686667.446808418,0 %, 1690 MHz, 48, 7.18 W
1788686667.547106380,0 %, 1690 MHz, 48, 7.18 W
1788686667.647648502,0 %, 1690 MHz, 48, 7.18 W
1788686667.747858736,0 %, 1690 MHz, 48, 7.13 W
1788686667.848425130,0 %, 1690 MHz, 48, 7.13 W
1788686667.949088244,0 %, 1690 MHz, 48, 7.13 W
1788686668.049242798,0 %, 1690 MHz, 48, 7.13 W
1788686668.149785048,0 %, 1690 MHz, 48, 7.13 W
1788686668.249999922,0 %, 1690 MHz, 48, 7.16 W
1788686668.350286204,0 %, 1690 MHz, 48, 7.16 W
1788686668.450187461,0 %, 1690 MHz, 48, 7.16 W
1788686668.550598175,0 %, 1690 MHz, 48, 7.16 W
1788686668.650963017,0 %, 1690 MHz, 48, 7.16 W
1788686668.751635188,0 %, 1690 MHz, 48, 7.22 W
1788686668.852111118,0 %, 1690 MHz, 48, 7.22 W
1788686668.952540936,0 %, 1690 MHz, 48, 7.22 W
1788686669.052557425,0 %, 1690 MHz, 48, 7.22 W
1788686669.153448252,0 %, 1690 MHz, 48, 7.22 W
1788686669.253739958,0 %, 1690 MHz, 48, 7.25 W
1788686669.353864912,0 %, 1690 MHz, 48, 7.25 W
1788686669.453821705,0 %, 1690 MHz, 48, 7.25 W
1788686669.553544947,0 %, 1690 MHz, 48, 7.25 W
1788686669.653672092,0 %, 1690 MHz, 48, 7.25 W
1788686669.754357831,0 %, 1690 MHz, 48, 7.23 W
1788686669.855159586,0 %, 1690 MHz, 48, 7.23 W
1788686669.955033259,0 %, 1690 MHz, 48, 7.23 W
1788686670.055132325,0 %, 1690 MHz, 48, 7.23 W
1788686670.155903263,0 %, 1690 MHz, 48, 7.23 W
1788686670.256535114,0 %, 1690 MHz, 48, 7.24 W
1788686670.356705188,0 %, 1690 MHz, 48, 7.24 W
1788686670.457406926,0 %, 1690 MHz, 48, 7.24 W
1788686670.557615096,0 %, 1690 MHz, 48, 7.24 W
1788686670.658160450,0 %, 1690 MHz, 48, 7.24 W
1788686670.757836587,0 %, 1690 MHz, 48, 7.28 W
1788686670.858504838,0 %, 1690 MHz, 48, 7.28 W
1788686670.958987056,0 %, 1690 MHz, 48, 7.28 W
1788686671.059073178,0 %, 1690 MHz, 48, 7.28 W
